,iteration,z,x,f(x),sum,epsilon,converged,gradient
15598,15598,[-1.16414498699068e-6 -7.95807864051312e-16],[4.96353264935206 8.99999999999998],5.30564400551141e-6,<built-in function sum>,0.0001,False,[-0.000582016740201171 -3.97903932025656e-13]
15599,15599,[-1.16403349820148e-6 -7.95807864051312e-16],[4.96353381338556 8.99999999999998],5.30496661584155e-6,<built-in function sum>,0.0001,False,[-0.000581961004706137 -3.97903932025656e-13]
15600,15600,[-1.16392202720741e-6 -7.95807864051312e-16],[4.96353497730759 8.99999999999998],5.30428935589649e-6,<built-in function sum>,0.0001,False,[-0.000581905278106673 -3.97903932025656e-13]
15601,15601,[-1.16381057400450e-6 -7.95807864051312e-16],[4.96353614111816 8.99999999999998],5.30361222564314e-6,<built-in function sum>,0.0001,False,[-0.000581849560400792 -3.97903932025656e-13]
15602,15602,[-1.16369913858876e-6 -7.95807864051312e-16],[4.96353730481730 8.99999999999998],5.30293522504839e-6,<built-in function sum>,0.0001,False,[-0.000581793851586510 -3.97903932025656e-13]
15603,15603,[-1.16358772095622e-6 -7.95807864051312e-16],[4.96353846840502 8.99999999999998],5.30225835407916e-6,<built-in function sum>,0.0001,False,[-0.000581738151661841 -3.97903932025656e-13]
15604,15604,[-1.16347632110291e-6 -7.95807864051312e-16],[4.96353963188134 8.99999999999998],5.30158161270237e-6,<built-in function sum>,0.0001,False,[-0.000581682460624800 -3.97903932025656e-13]
15605,15605,[-1.16336493902486e-6 -7.95807864051312e-16],[4.96354079524628 8.99999999999998],5.30090500088544e-6,<built-in function sum>,0.0001,False,[-0.000581626778473402 -3.97903932025656e-13]
15606,15606,[-1.16325357471813e-6 -7.95807864051312e-16],[4.96354195849985 8.99999999999998],5.30022851859482e-6,<built-in function sum>,0.0001,False,[-0.000581571105205705 -3.97903932025656e-13]
15607,15607,[-1.16314222817875e-6 -7.95807864051312e-16],[4.96354312164208 8.99999999999998],5.29955216579742e-6,<built-in function sum>,0.0001,False,[-0.000581515440819684 -3.97903932025656e-13]
15608,15608,[-1.16303089940273e-6 -7.95807864051312e-16],[4.96354428467298 8.99999999999998],5.29887594246021e-6,<built-in function sum>,0.0001,False,[-0.000581459785313354 -3.97903932025656e-13]
15609,15609,[-1.16291958838610e-6 -7.95807864051312e-16],[4.96354544759257 8.99999999999998],5.29819984855014e-6,<built-in function sum>,0.0001,False,[-0.000581404138684733 -3.97903932025656e-13]
15610,15610,[-1.16280829512489e-6 -7.95807864051312e-16],[4.96354661040086 8.99999999999998],5.29752388403419e-6,<built-in function sum>,0.0001,False,[-0.000581348500931838 -3.97903932025656e-13]
15611,15611,[-1.16269701961513e-6 -7.95807864051312e-16],[4.96354777309788 8.99999999999998],5.29684804887932e-6,<built-in function sum>,0.0001,False,[-0.000581292872052687 -3.97903932025656e-13]
15612,15612,[-1.16258576185286e-6 -7.95807864051312e-16],[4.96354893568365 8.99999999999998],5.29617234305252e-6,<built-in function sum>,0.0001,False,[-0.000581237252045298 -3.97903932025656e-13]
15613,15613,[-1.16247452183412e-6 -7.95807864051312e-16],[4.96355009815817 8.99999999999998],5.29549676652078e-6,<built-in function sum>,0.0001,False,[-0.000581181640907688 -3.97903932025656e-13]
15614,15614,[-1.16236329955494e-6 -7.95807864051312e-16],[4.96355126052147 8.99999999999998],5.29482131925109e-6,<built-in function sum>,0.0001,False,[-0.000581126038637878 -3.97903932025656e-13]
15615,15615,[-1.16225209501135e-6 -7.95807864051312e-16],[4.96355242277356 8.99999999999998],5.29414600121048e-6,<built-in function sum>,0.0001,False,[-0.000581070445233886 -3.97903932025656e-13]
15616,15616,[-1.16214090819941e-6 -7.95807864051312e-16],[4.96355358491447 8.99999999999998],5.29347081236647e-6,<built-in function sum>,0.0001,False,[-0.000581014860693732 -3.97903932025656e-13]
15617,15617,[-1.16202973911518e-6 -7.95807864051312e-16],[4.96355474694421 8.99999999999998],5.29279575268557e-6,<built-in function sum>,0.0001,False,[-0.000580959285015478 -3.97903932025656e-13]
15618,15618,[-1.16191858775469e-6 -7.95807864051312e-16],[4.96355590886280 8.99999999999998],5.29212082213481e-6,<built-in function sum>,0.0001,False,[-0.000580903718197102 -3.97903932025656e-13]
15619,15619,[-1.16180745411397e-6 -7.95807864051312e-16],[4.96355707067025 8.99999999999998],5.29144602068174e-6,<built-in function sum>,0.0001,False,[-0.000580848160236624 -3.97903932025656e-13]
15620,15620,[-1.16169633818910e-6 -7.95807864051312e-16],[4.96355823236659 8.99999999999998],5.29077134829291e-6,<built-in function sum>,0.0001,False,[-0.000580792611132110 -3.97903932025656e-13]
15621,15621,[-1.16158523997608e-6 -7.95807864051312e-16],[4.96355939395183 8.99999999999998],5.29009680493588e-6,<built-in function sum>,0.0001,False,[-0.000580737070881536 -3.97903932025656e-13]
15622,15622,[-1.16147415947101e-6 -7.95807864051312e-16],[4.96356055542599 8.99999999999998],5.28942239057721e-6,<built-in function sum>,0.0001,False,[-0.000580681539482968 -3.97903932025656e-13]
15623,15623,[-1.16136309666989e-6 -7.95807864051312e-16],[4.96356171678909 8.99999999999998],5.28874810518448e-6,<built-in function sum>,0.0001,False,[-0.000580626016934386 -3.97903932025656e-13]
15624,15624,[-1.16125205156880e-6 -7.95807864051312e-16],[4.96356287804114 8.99999999999998],5.28807394872426e-6,<built-in function sum>,0.0001,False,[-0.000580570503233854 -3.97903932025656e-13]
15625,15625,[-1.16114102416375e-6 -7.95807864051312e-16],[4.96356403918216 8.99999999999998],5.28739992116416e-6,<built-in function sum>,0.0001,False,[-0.000580514998379354 -3.97903932025656e-13]
15626,15626,[-1.16103001445083e-6 -7.95807864051312e-16],[4.96356520021218 8.99999999999998],5.28672602247127e-6,<built-in function sum>,0.0001,False,[-0.000580459502368950 -3.97903932025656e-13]
15627,15627,[-1.16091902242608e-6 -7.95807864051312e-16],[4.96356636113120 8.99999999999998],5.28605225261270e-6,<built-in function sum>,0.0001,False,[-0.000580404015200667 -3.97903932025656e-13]
15628,15628,[-1.16080804808557e-6 -7.95807864051312e-16],[4.96356752193925 8.99999999999998],5.28537861155557e-6,<built-in function sum>,0.0001,False,[-0.000580348536872528 -3.97903932025656e-13]
15629,15629,[-1.16069709142534e-6 -7.95807864051312e-16],[4.96356868263634 8.99999999999998],5.28470509926699e-6,<built-in function sum>,0.0001,False,[-0.000580293067382559 -3.97903932025656e-13]
15630,15630,[-1.16058615244145e-6 -7.95807864051312e-16],[4.96356984322249 8.99999999999998],5.28403171571410e-6,<built-in function sum>,0.0001,False,[-0.000580237606728783 -3.97903932025656e-13]
15631,15631,[-1.16047523112995e-6 -7.95807864051312e-16],[4.96357100369772 8.99999999999998],5.28335846086404e-6,<built-in function sum>,0.0001,False,[-0.000580182154909228 -3.97903932025656e-13]
15632,15632,[-1.16036432748689e-6 -7.95807864051312e-16],[4.96357216406205 8.99999999999998],5.28268533468446e-6,<built-in function sum>,0.0001,False,[-0.000580126711921917 -3.97903932025656e-13]
15633,15633,[-1.16025344150837e-6 -7.95807864051312e-16],[4.96357332431549 8.99999999999998],5.28201233714202e-6,<built-in function sum>,0.0001,False,[-0.000580071277764919 -3.97903932025656e-13]
15634,15634,[-1.16014257319040e-6 -7.95807864051312e-16],[4.96357448445806 8.99999999999998],5.28133946820439e-6,<built-in function sum>,0.0001,False,[-0.000580015852436219 -3.97903932025656e-13]
15635,15635,[-1.16003172252909e-6 -7.95807864051312e-16],[4.96357564448979 8.99999999999998],5.28066672783874e-6,<built-in function sum>,0.0001,False,[-0.000579960435933885 -3.97903932025656e-13]
15636,15636,[-1.15992088952049e-6 -7.95807864051312e-16],[4.96357680441068 8.99999999999998],5.27999411601225e-6,<built-in function sum>,0.0001,False,[-0.000579905028255945 -3.97903932025656e-13]
15637,15637,[-1.15981007416067e-6 -7.95807864051312e-16],[4.96357796422075 8.99999999999998],5.27932163269210e-6,<built-in function sum>,0.0001,False,[-0.000579849629400426 -3.97903932025656e-13]
15638,15638,[-1.15969927644569e-6 -7.95807864051312e-16],[4.96357912392003 8.99999999999998],5.27864927784551e-6,<built-in function sum>,0.0001,False,[-0.000579794239365357 -3.97903932025656e-13]
15639,15639,[-1.15958849637161e-6 -7.95807864051312e-16],[4.96358028350852 8.99999999999998],5.27797705143966e-6,<built-in function sum>,0.0001,False,[-0.000579738858148764 -3.97903932025656e-13]
15640,15640,[-1.15947773393448e-6 -7.95807864051312e-16],[4.96358144298626 8.99999999999998],5.27730495344177e-6,<built-in function sum>,0.0001,False,[-0.000579683485748678 -3.97903932025656e-13]
15641,15641,[-1.15936698913037e-6 -7.95807864051312e-16],[4.96358260235325 8.99999999999998],5.27663298381958e-6,<built-in function sum>,0.0001,False,[-0.000579628122163126 -3.97903932025656e-13]
15642,15642,[-1.15925626195536e-6 -7.95807864051312e-16],[4.96358376160951 8.99999999999998],5.27596114254032e-6,<built-in function sum>,0.0001,False,[-0.000579572767390181 -3.97903932025656e-13]
15643,15643,[-1.15914555240556e-6 -7.95807864051312e-16],[4.96358492075506 8.99999999999998],5.27528942957122e-6,<built-in function sum>,0.0001,False,[-0.000579517421427873 -3.97903932025656e-13]
15644,15644,[-1.15903486047701e-6 -7.95807864051312e-16],[4.96358607978992 8.99999999999998],5.27461784487953e-6,<built-in function sum>,0.0001,False,[-0.000579462084274231 -3.97903932025656e-13]
15645,15645,[-1.15892418616579e-6 -7.95807864051312e-16],[4.96358723871410 8.99999999999998],5.27394638843250e-6,<built-in function sum>,0.0001,False,[-0.000579406755927287 -3.97903932025656e-13]
15646,15646,[-1.15881352946797e-6 -7.95807864051312e-16],[4.96358839752763 8.99999999999998],5.27327506019739e-6,<built-in function sum>,0.0001,False,[-0.000579351436385070 -3.97903932025656e-13]
15647,15647,[-1.15870289037960e-6 -7.95807864051312e-16],[4.96358955623052 8.99999999999998],5.27260386014199e-6,<built-in function sum>,0.0001,False,[-0.000579296125645613 -3.97903932025656e-13]
15648,15648,[-1.15859226889679e-6 -7.95807864051312e-16],[4.96359071482279 8.99999999999998],5.27193278823306e-6,<built-in function sum>,0.0001,False,[-0.000579240823706989 -3.97903932025656e-13]
15649,15649,[-1.15848166501558e-6 -7.95807864051312e-16],[4.96359187330446 8.99999999999998],5.27126184443840e-6,<built-in function sum>,0.0001,False,[-0.000579185530567189 -3.97903932025656e-13]
15650,15650,[-1.15837107873208e-6 -7.95807864051312e-16],[4.96359303167554 8.99999999999998],5.27059102872531e-6,<built-in function sum>,0.0001,False,[-0.000579130246224286 -3.97903932025656e-13]
15651,15651,[-1.15826051004235e-6 -7.95807864051312e-16],[4.96359418993605 8.99999999999998],5.26992034106159e-6,<built-in function sum>,0.0001,False,[-0.000579074970676313 -3.97903932025656e-13]
15652,15652,[-1.15814995894252e-6 -7.95807864051312e-16],[4.96359534808601 8.99999999999998],5.26924978141405e-6,<built-in function sum>,0.0001,False,[-0.000579019703921347 -3.97903932025656e-13]
15653,15653,[-1.15803942542864e-6 -7.95807864051312e-16],[4.96359650612543 8.99999999999998],5.26857934975052e-6,<built-in function sum>,0.0001,False,[-0.000578964445957378 -3.97903932025656e-13]
15654,15654,[-1.15792890949680e-6 -7.95807864051312e-16],[4.96359766405434 8.99999999999998],5.26790904603832e-6,<built-in function sum>,0.0001,False,[-0.000578909196782482 -3.97903932025656e-13]
15655,15655,[-1.15781841114309e-6 -7.95807864051312e-16],[4.96359882187275 8.99999999999998],5.26723887024480e-6,<built-in function sum>,0.0001,False,[-0.000578853956394694 -3.97903932025656e-13]
15656,15656,[-1.15770793036359e-6 -7.95807864051312e-16],[4.96359997958068 8.99999999999998],5.26656882233728e-6,<built-in function sum>,0.0001,False,[-0.000578798724792048 -3.97903932025656e-13]
15657,15657,[-1.15759746715438e-6 -7.95807864051312e-16],[4.96360113717815 8.99999999999998],5.26589890228364e-6,<built-in function sum>,0.0001,False,[-0.000578743501972579 -3.97903932025656e-13]
15658,15658,[-1.15748702151155e-6 -7.95807864051312e-16],[4.96360229466517 8.99999999999998],5.26522911005072e-6,<built-in function sum>,0.0001,False,[-0.000578688287934366 -3.97903932025656e-13]
15659,15659,[-1.15737659343118e-6 -7.95807864051312e-16],[4.96360345204176 8.99999999999998],5.26455944560640e-6,<built-in function sum>,0.0001,False,[-0.000578633082675401 -3.97903932025656e-13]
15660,15660,[-1.15726618290935e-6 -7.95807864051312e-16],[4.96360460930795 8.99999999999998],5.26388990891806e-6,<built-in function sum>,0.0001,False,[-0.000578577886193764 -3.97903932025656e-13]
15661,15661,[-1.15715578994217e-6 -7.95807864051312e-16],[4.96360576646374 8.99999999999998],5.26322049995359e-6,<built-in function sum>,0.0001,False,[-0.000578522698487489 -3.97903932025656e-13]
15662,15662,[-1.15704541452574e-6 -7.95807864051312e-16],[4.96360692350915 8.99999999999998],5.26255121868039e-6,<built-in function sum>,0.0001,False,[-0.000578467519554658 -3.97903932025656e-13]
15663,15663,[-1.15693505665618e-6 -7.95807864051312e-16],[4.96360808044421 8.99999999999998],5.26188206506533e-6,<built-in function sum>,0.0001,False,[-0.000578412349393306 -3.97903932025656e-13]
15664,15664,[-1.15682471632952e-6 -7.95807864051312e-16],[4.96360923726893 8.99999999999998],5.26121303907686e-6,<built-in function sum>,0.0001,False,[-0.000578357188001430 -3.97903932025656e-13]
15665,15665,[-1.15671439354191e-6 -7.95807864051312e-16],[4.96361039398332 8.99999999999998],5.26054414068188e-6,<built-in function sum>,0.0001,False,[-0.000578302035377151 -3.97903932025656e-13]
15666,15666,[-1.15660408828942e-6 -7.95807864051312e-16],[4.96361155058741 8.99999999999998],5.25987536984832e-6,<built-in function sum>,0.0001,False,[-0.000578246891518467 -3.97903932025656e-13]
15667,15667,[-1.15649380056817e-6 -7.95807864051312e-16],[4.96361270708121 8.99999999999998],5.25920672654361e-6,<built-in function sum>,0.0001,False,[-0.000578191756423457 -3.97903932025656e-13]
15668,15668,[-1.15638353037425e-6 -7.95807864051312e-16],[4.96361386346474 8.99999999999998],5.25853821073519e-6,<built-in function sum>,0.0001,False,[-0.000578136630090162 -3.97903932025656e-13]
15669,15669,[-1.15627327770374e-6 -7.95807864051312e-16],[4.96361501973802 8.99999999999998],5.25786982239052e-6,<built-in function sum>,0.0001,False,[-0.000578081512516620 -3.97903932025656e-13]
15670,15670,[-1.15616304255274e-6 -7.95807864051312e-16],[4.96361617590106 8.99999999999998],5.25720156147756e-6,<built-in function sum>,0.0001,False,[-0.000578026403700872 -3.97903932025656e-13]
15671,15671,[-1.15605282491737e-6 -7.95807864051312e-16],[4.96361733195388 8.99999999999998],5.25653342796377e-6,<built-in function sum>,0.0001,False,[-0.000577971303641000 -3.97903932025656e-13]
15672,15672,[-1.15594262479373e-6 -7.95807864051312e-16],[4.96361848789651 8.99999999999998],5.25586542181662e-6,<built-in function sum>,0.0001,False,[-0.000577916212335045 -3.97903932025656e-13]
15673,15673,[-1.15583244217791e-6 -7.95807864051312e-16],[4.96361964372895 8.99999999999998],5.25519754300412e-6,<built-in function sum>,0.0001,False,[-0.000577861129781047 -3.97903932025656e-13]
15674,15674,[-1.15572227706605e-6 -7.95807864051312e-16],[4.96362079945123 8.99999999999998],5.25452979149374e-6,<built-in function sum>,0.0001,False,[-0.000577806055977090 -3.97903932025656e-13]
15675,15675,[-1.15561212945424e-6 -7.95807864051312e-16],[4.96362195506336 8.99999999999998],5.25386216725298e-6,<built-in function sum>,0.0001,False,[-0.000577750990921217 -3.97903932025656e-13]
15676,15676,[-1.15550199933859e-6 -7.95807864051312e-16],[4.96362311056536 8.99999999999998],5.25319467024986e-6,<built-in function sum>,0.0001,False,[-0.000577695934611469 -3.97903932025656e-13]
15677,15677,[-1.15539188671522e-6 -7.95807864051312e-16],[4.96362426595724 8.99999999999998],5.25252730045138e-6,<built-in function sum>,0.0001,False,[-0.000577640887045930 -3.97903932025656e-13]
15678,15678,[-1.15528179158021e-6 -7.95807864051312e-16],[4.96362542123904 8.99999999999998],5.25186005782557e-6,<built-in function sum>,0.0001,False,[-0.000577585848222602 -3.97903932025656e-13]
15679,15679,[-1.15517171392968e-6 -7.95807864051312e-16],[4.96362657641075 8.99999999999998],5.25119294234047e-6,<built-in function sum>,0.0001,False,[-0.000577530818139570 -3.97903932025656e-13]
15680,15680,[-1.15506165375976e-6 -7.95807864051312e-16],[4.96362773147240 8.99999999999998],5.25052595396362e-6,<built-in function sum>,0.0001,False,[-0.000577475796794920 -3.97903932025656e-13]
15681,15681,[-1.15495161106658e-6 -7.95807864051312e-16],[4.96362888642401 8.99999999999998],5.24985909266256e-6,<built-in function sum>,0.0001,False,[-0.000577420784186696 -3.97903932025656e-13]
15682,15682,[-1.15484158584623e-6 -7.95807864051312e-16],[4.96363004126560 8.99999999999998],5.24919235840484e-6,<built-in function sum>,0.0001,False,[-0.000577365780312942 -3.97903932025656e-13]
15683,15683,[-1.15473157809482e-6 -7.95807864051312e-16],[4.96363119599718 8.99999999999998],5.24852575115854e-6,<built-in function sum>,0.0001,False,[-0.000577310785171702 -3.97903932025656e-13]
15684,15684,[-1.15462158780847e-6 -7.95807864051312e-16],[4.96363235061876 8.99999999999998],5.24785927089123e-6,<built-in function sum>,0.0001,False,[-0.000577255798761065 -3.97903932025656e-13]
15685,15685,[-1.15451161498331e-6 -7.95807864051312e-16],[4.96363350513038 8.99999999999998],5.24719291757048e-6,<built-in function sum>,0.0001,False,[-0.000577200821079075 -3.97903932025656e-13]
15686,15686,[-1.15440165961543e-6 -7.95807864051312e-16],[4.96363465953204 8.99999999999998],5.24652669116438e-6,<built-in function sum>,0.0001,False,[-0.000577145852123779 -3.97903932025656e-13]
15687,15687,[-1.15429172170098e-6 -7.95807864051312e-16],[4.96363581382376 8.99999999999998],5.24586059164053e-6,<built-in function sum>,0.0001,False,[-0.000577090891893264 -3.97903932025656e-13]
15688,15688,[-1.15418180123607e-6 -7.95807864051312e-16],[4.96363696800556 8.99999999999998],5.24519461896705e-6,<built-in function sum>,0.0001,False,[-0.000577035940385578 -3.97903932025656e-13]
15689,15689,[-1.15407189821684e-6 -7.95807864051312e-16],[4.96363812207746 8.99999999999998],5.24452877311103e-6,<built-in function sum>,0.0001,False,[-0.000576980997598809 -3.97903932025656e-13]
15690,15690,[-1.15396201263939e-6 -7.95807864051312e-16],[4.96363927603947 8.99999999999998],5.24386305404059e-6,<built-in function sum>,0.0001,False,[-0.000576926063530963 -3.97903932025656e-13]
15691,15691,[-1.15385214449982e-6 -7.95807864051312e-16],[4.96364042989162 8.99999999999998],5.24319746172388e-6,<built-in function sum>,0.0001,False,[-0.000576871138180130 -3.97903932025656e-13]
15692,15692,[-1.15374229379431e-6 -7.95807864051312e-16],[4.96364158363391 8.99999999999998],5.24253199612852e-6,<built-in function sum>,0.0001,False,[-0.000576816221544399 -3.97903932025656e-13]
15693,15693,[-1.15363246051897e-6 -7.95807864051312e-16],[4.96364273726637 8.99999999999998],5.24186665722216e-6,<built-in function sum>,0.0001,False,[-0.000576761313621820 -3.97903932025656e-13]
15694,15694,[-1.15352264466993e-6 -7.95807864051312e-16],[4.96364389078902 8.99999999999998],5.24120144497295e-6,<built-in function sum>,0.0001,False,[-0.000576706414410440 -3.97903932025656e-13]
15695,15695,[-1.15341284624332e-6 -7.95807864051312e-16],[4.96364504420186 8.99999999999998],5.24053635934856e-6,<built-in function sum>,0.0001,False,[-0.000576651523908352 -3.97903932025656e-13]
15696,15696,[-1.15330306523526e-6 -7.95807864051312e-16],[4.96364619750493 8.99999999999998],5.23987140031664e-6,<built-in function sum>,0.0001,False,[-0.000576596642113604 -3.97903932025656e-13]
15697,15697,[-1.15319330164188e-6 -7.95807864051312e-16],[4.96364735069823 8.99999999999998],5.23920656784538e-6,<built-in function sum>,0.0001,False,[-0.000576541769024248 -3.97903932025656e-13]
15698,15698,[-1.15308355545931e-6 -7.95807864051312e-16],[4.96364850378179 8.99999999999998],5.23854186190247e-6,<built-in function sum>,0.0001,False,[-0.000576486904638374 -3.97903932025656e-13]
15699,15699,[-1.15297382668369e-6 -7.95807864051312e-16],[4.96364965675561 8.99999999999998],5.23787728245609e-6,<built-in function sum>,0.0001,False,[-0.000576432048954035 -3.97903932025656e-13]
15700,15700,[-1.15286411531117e-6 -7.95807864051312e-16],[4.96365080961973 8.99999999999998],5.23721282947396e-6,<built-in function sum>,0.0001,False,[-0.000576377201969322 -3.97903932025656e-13]
15701,15701,[-1.15275442133787e-6 -7.95807864051312e-16],[4.96365196237415 8.99999999999998],5.23654850292376e-6,<built-in function sum>,0.0001,False,[-0.000576322363682288 -3.97903932025656e-13]
15702,15702,[-1.15264474475992e-6 -7.95807864051312e-16],[4.96365311501889 8.99999999999998],5.23588430277373e-6,<built-in function sum>,0.0001,False,[-0.000576267534090984 -3.97903932025656e-13]
15703,15703,[-1.15253508557347e-6 -7.95807864051312e-16],[4.96365426755398 8.99999999999998],5.23522022899210e-6,<built-in function sum>,0.0001,False,[-0.000576212713193505 -3.97903932025656e-13]
15704,15704,[-1.15242544377468e-6 -7.95807864051312e-16],[4.96365541997942 8.99999999999998],5.23455628154607e-6,<built-in function sum>,0.0001,False,[-0.000576157900987944 -3.97903932025656e-13]
15705,15705,[-1.15231581935965e-6 -7.95807864051312e-16],[4.96365657229524 8.99999999999998],5.23389246040391e-6,<built-in function sum>,0.0001,False,[-0.000576103097472314 -3.97903932025656e-13]
15706,15706,[-1.15220621232453e-6 -7.95807864051312e-16],[4.96365772450146 8.99999999999998],5.23322876553387e-6,<built-in function sum>,0.0001,False,[-0.000576048302644708 -3.97903932025656e-13]
15707,15707,[-1.15209662266549e-6 -7.95807864051312e-16],[4.96365887659808 8.99999999999998],5.23256519690369e-6,<built-in function sum>,0.0001,False,[-0.000575993516503224 -3.97903932025656e-13]
15708,15708,[-1.15198705037866e-6 -7.95807864051312e-16],[4.96366002858513 8.99999999999998],5.23190175448114e-6,<built-in function sum>,0.0001,False,[-0.000575938739045914 -3.97903932025656e-13]
15709,15709,[-1.15187749546016e-6 -7.95807864051312e-16],[4.96366118046262 8.99999999999998],5.23123843823450e-6,<built-in function sum>,0.0001,False,[-0.000575883970270833 -3.97903932025656e-13]
15710,15710,[-1.15176795790616e-6 -7.95807864051312e-16],[4.96366233223058 8.99999999999998],5.23057524813154e-6,<built-in function sum>,0.0001,False,[-0.000575829210176079 -3.97903932025656e-13]
15711,15711,[-1.15165843771279e-6 -7.95807864051312e-16],[4.96366348388902 8.99999999999998],5.22991218414055e-6,<built-in function sum>,0.0001,False,[-0.000575774458759705 -3.97903932025656e-13]
15712,15712,[-1.15154893487620e-6 -7.95807864051312e-16],[4.96366463543796 8.99999999999998],5.22924924622934e-6,<built-in function sum>,0.0001,False,[-0.000575719716019810 -3.97903932025656e-13]
15713,15713,[-1.15143944939255e-6 -7.95807864051312e-16],[4.96366578687741 8.99999999999998],5.22858643436620e-6,<built-in function sum>,0.0001,False,[-0.000575664981954450 -3.97903932025656e-13]
15714,15714,[-1.15132998125800e-6 -7.95807864051312e-16],[4.96366693820739 8.99999999999998],5.22792374851896e-6,<built-in function sum>,0.0001,False,[-0.000575610256561722 -3.97903932025656e-13]
15715,15715,[-1.15122053046868e-6 -7.95807864051312e-16],[4.96366808942792 8.99999999999998],5.22726118865592e-6,<built-in function sum>,0.0001,False,[-0.000575555539839684 -3.97903932025656e-13]
15716,15716,[-1.15111109702078e-6 -7.95807864051312e-16],[4.96366924053901 8.99999999999998],5.22659875474493e-6,<built-in function sum>,0.0001,False,[-0.000575500831786434 -3.97903932025656e-13]
15717,15717,[-1.15100168091042e-6 -7.95807864051312e-16],[4.96367039154070 8.99999999999998],5.22593644675431e-6,<built-in function sum>,0.0001,False,[-0.000575446132400029 -3.97903932025656e-13]
15718,15718,[-1.15089228213378e-6 -7.95807864051312e-16],[4.96367154243298 8.99999999999998],5.22527426465191e-6,<built-in function sum>,0.0001,False,[-0.000575391441678570 -3.97903932025656e-13]
15719,15719,[-1.15078290068700e-6 -7.95807864051312e-16],[4.96367269321588 8.99999999999998],5.22461220840558e-6,<built-in function sum>,0.0001,False,[-0.000575336759620115 -3.97903932025656e-13]
15720,15720,[-1.15067353656622e-6 -7.95807864051312e-16],[4.96367384388942 8.99999999999998],5.22395027798367e-6,<built-in function sum>,0.0001,False,[-0.000575282086222721 -3.97903932025656e-13]
15721,15721,[-1.15056418976760e-6 -7.95807864051312e-16],[4.96367499445360 8.99999999999998],5.22328847335458e-6,<built-in function sum>,0.0001,False,[-0.000575227421484489 -3.97903932025656e-13]
15722,15722,[-1.15045486028732e-6 -7.95807864051312e-16],[4.96367614490847 8.99999999999998],5.22262679448616e-6,<built-in function sum>,0.0001,False,[-0.000575172765403522 -3.97903932025656e-13]
15723,15723,[-1.15034554812154e-6 -7.95807864051312e-16],[4.96367729525401 8.99999999999998],5.22196524134680e-6,<built-in function sum>,0.0001,False,[-0.000575118117977877 -3.97903932025656e-13]
15724,15724,[-1.15023625326643e-6 -7.95807864051312e-16],[4.96367844549027 8.99999999999998],5.22130381390440e-6,<built-in function sum>,0.0001,False,[-0.000575063479205658 -3.97903932025656e-13]
15725,15725,[-1.15012697571814e-6 -7.95807864051312e-16],[4.96367959561724 8.99999999999998],5.22064251212684e-6,<built-in function sum>,0.0001,False,[-0.000575008849084924 -3.97903932025656e-13]
15726,15726,[-1.15001771547281e-6 -7.95807864051312e-16],[4.96368074563496 8.99999999999998],5.21998133598254e-6,<built-in function sum>,0.0001,False,[-0.000574954227613736 -3.97903932025656e-13]
15727,15727,[-1.14990847252660e-6 -7.95807864051312e-16],[4.96368189554343 8.99999999999998],5.21932028543993e-6,<built-in function sum>,0.0001,False,[-0.000574899614790197 -3.97903932025656e-13]
15728,15728,[-1.14979924687571e-6 -7.95807864051312e-16],[4.96368304534268 8.99999999999998],5.21865936046691e-6,<built-in function sum>,0.0001,False,[-0.000574845010612411 -3.97903932025656e-13]
15729,15729,[-1.14969003851629e-6 -7.95807864051312e-16],[4.96368419503272 8.99999999999998],5.21799856103193e-6,<built-in function sum>,0.0001,False,[-0.000574790415078439 -3.97903932025656e-13]
15730,15730,[-1.14958084744453e-6 -7.95807864051312e-16],[4.96368534461356 8.99999999999998],5.21733788710292e-6,<built-in function sum>,0.0001,False,[-0.000574735828186384 -3.97903932025656e-13]
15731,15731,[-1.14947167365658e-6 -7.95807864051312e-16],[4.96368649408524 8.99999999999998],5.21667733864833e-6,<built-in function sum>,0.0001,False,[-0.000574681249934311 -3.97903932025656e-13]
15732,15732,[-1.14936251714861e-6 -7.95807864051312e-16],[4.96368764344775 8.99999999999998],5.21601691563611e-6,<built-in function sum>,0.0001,False,[-0.000574626680320322 -3.97903932025656e-13]
15733,15733,[-1.14925337791679e-6 -7.95807864051312e-16],[4.96368879270113 8.99999999999998],5.21535661803473e-6,<built-in function sum>,0.0001,False,[-0.000574572119342483 -3.97903932025656e-13]
15734,15734,[-1.14914425595729e-6 -7.95807864051312e-16],[4.96368994184539 8.99999999999998],5.21469644581215e-6,<built-in function sum>,0.0001,False,[-0.000574517566998897 -3.97903932025656e-13]
15735,15735,[-1.14903515126628e-6 -7.95807864051312e-16],[4.96369109088054 8.99999999999998],5.21403639893687e-6,<built-in function sum>,0.0001,False,[-0.000574463023287630 -3.97903932025656e-13]
15736,15736,[-1.14892606383992e-6 -7.95807864051312e-16],[4.96369223980660 8.99999999999998],5.21337647737737e-6,<built-in function sum>,0.0001,False,[-0.000574408488206786 -3.97903932025656e-13]
15737,15737,[-1.14881699367444e-6 -7.95807864051312e-16],[4.96369338862360 8.99999999999998],5.21271668110163e-6,<built-in function sum>,0.0001,False,[-0.000574353961754474 -3.97903932025656e-13]
15738,15738,[-1.14870794076598e-6 -7.95807864051312e-16],[4.96369453733154 8.99999999999998],5.21205701007817e-6,<built-in function sum>,0.0001,False,[-0.000574299443928758 -3.97903932025656e-13]
